sent
19894	и	0 и CONJ
19895	политических	0 политический ADJF plur gent
19896	статистов	0 статист NOUN masc anim plur gent
19897	,	0 , PNCT
19897	партии	0 партия NOUN femn inan sing datv
19898	глобальных	0 глобальный ADJF plur gent
19899	постсоветских	0 постсоветский ADJF plur gent
19900	реформ	0 реформа NOUN femn inan plur gent
19901	предъявляется	0 предъявляться VERB impf intr sing pres 3per indc
19902	одна	0 один ADJF Apro femn sing nomn
19903	заслуживающая	0 заслуживать PRTF impf tran actv femn sing nomn pres
19904	внимания	0 внимание NOUN neut inan sing gent
19905	претензия	0 претензия NOUN femn inan sing nomn
19906	:	0 : PNCT
19906	мол	0 мол CONJ Prnt
19907	,	0 , PNCT
19907	её	0 ее ADJF Apro
19908	идеологическая	0 идеологический ADJF femn sing nomn
19909	повестка	0 повестка NOUN femn inan sing nomn
19910	устарела	0 устареть VERB perf intr actv femn sing past indc
19911	.	0 . PNCT
/sent
sent
19911	Для	0 для PREP
19912	чеченского	0 чеченский ADJF neut sing gent
19913	населения	0 население NOUN neut inan sing gent
19914	блокпосты	0 блокпост NOUN masc inan plur nomn
19915	--	0 -- PNCT
19915	унизительное	0 унизительный ADJF neut sing nomn
19916	олицетворение	0 олицетворение NOUN neut inan sing nomn
19917	всевластия	0 всевластие NOUN neut inan sing gent
19918	военных	0 военный NOUN masc anim plur gent
19919	,	0 , PNCT
19919	а	0 а CONJ
19920	их	0 их ADJF Apro
19921	сомнительная	0 сомнительный ADJF femn sing nomn
19922	эффективность	0 эффективность NOUN femn inan sing nomn
19923	ещё	0 еще ADVB
19924	в	0 в PREP
19925	начале	0 начало NOUN neut inan sing loct
19926	зимы	0 зима NOUN femn inan sing gent
19927	была	0 быть VERB impf intr actv femn sing past indc
19928	обнаружена	0 обнаружить PRTS perf femn sing pssv past
19929	главой	0 глава NOUN masc anim sing ablt
19930	Генштаба	0 генштаб NOUN masc inan sing gent
19931	Анатолием	0 Анатолий NOUN masc anim sing ablt
19932	Квашниным	0 Квашнин NOUN masc anim sing ablt
19933	,	0 , PNCT
19933	когда	0 когда CONJ
19934	он	0 он ADJF Apro Subx masc sing 3per nomn
19935	инкогнито	0 инкогнито ADVB
19936	проехался	0 проехаться VERB perf intr masc sing past indc
19937	по	0 по PREP
19938	республике	0 республика NOUN femn inan sing datv
19939	,	0 , PNCT
19939	с	0 с PREP
19940	лёгкостью	0 легкость NOUN femn inan sing ablt
19941	преодолевая	0 преодолевать GRND impf tran actv pres
19942	любые	0 любой ADJF Apro plur accs inan
19943	преграды	0 преграда NOUN femn inan plur accs
19944	за	0 за PREP
19945	небольшую	0 небольшой ADJF femn sing accs
19946	мзду	0 мзда NOUN femn inan sing accs
19947	.	0 . PNCT
/sent
sent
19947	Ещё	0 еще ADVB
19948	немного	0 немного ADVB
19949	,	0 , PNCT
19949	и	0 и CONJ
19950	в	0 в PREP
19951	России	0 Россия NOUN femn inan sing loct
19952	без	0 без PREP
19953	долгого	0 долгий ADJF masc sing gent
19954	и	0 и CONJ
19955	болезненного	0 болезненный ADJF masc sing gent
19956	процесса	0 процесс NOUN masc inan sing gent
19957	изменения	0 изменение NOUN neut inan sing gent
19958	Конституции	0 конституция NOUN femn inan sing gent
19959	появится	0 появиться VERB perf intr sing futr 3per indc
19960	,	0 , PNCT
19960	по	0 по PREP
19961	сути	0 суть NOUN femn inan sing datv
19962	,	0 , PNCT
19962	параллельный	0 параллельный ADJF masc sing nomn
19963	Основной	0 основной ADJF masc sing nomn
19964	закон	0 закон NOUN masc inan sing nomn
19965	.	0 . PNCT
/sent
sent
19965	На	0 на PREP
19966	протяжении	0 протяжение NOUN neut inan sing loct
19967	всего	0 весь ADJF Apro masc sing gent
19968	текста	0 текст NOUN masc inan sing gent
19969	мы	0 мы ADJF Apro Subx plur 1per nomn
19970	гордились	0 гордиться VERB impf intr plur past indc
19971	тем	0 то ADJF Apro Subx neut sing ablt
19972	,	0 , PNCT
19972	что	0 что CONJ
19973	,	0 , PNCT
19973	подобно	0 подобно PREP
19974	последователям	0 последователь NOUN masc anim plur datv
19975	Льва	0 Лев NOUN masc anim sing gent
19976	Николаевича	0 Николаевич NOUN masc anim sing gent
19977	Толстого	0 Толстой NOUN masc anim sing gent
19978	,	0 , PNCT
19978	довольно	0 довольно ADVB
19979	пренебрежительно	0 пренебрежительно ADVB
19980	относились	0 относиться VERB impf intr plur past indc
19981	к	0 к PREP
19982	роли	0 роль NOUN femn inan sing datv
19983	личности	0 личность NOUN femn inan sing gent
19984	в	0 в PREP
19985	истории	0 история NOUN femn inan sing loct
19986	и	0 и CONJ
19987	удерживались	0 удерживаться VERB impf intr plur past indc
19988	,	0 , PNCT
19988	по	0 по PREP
19989	возможности	0 возможность NOUN femn inan sing datv
19990	,	0 , PNCT
19990	от	0 от PREP
19991	обсуждения	0 обсуждение NOUN neut inan sing gent
19992	ролей	0 роль NOUN femn inan plur gent
19993	личностей	0 личность NOUN femn inan plur gent
19994	в	0 в PREP
19995	историях	0 история NOUN femn inan plur loct
19996	.	0 . PNCT
/sent
sent
19996	Да	0 да CONJ
19997	масса	0 масса NOUN femn inan sing nomn
19998	оснований	0 основание NOUN neut inan plur gent
19999	может	0 мочь VERB impf intr actv sing pres 3per indc
20000	быть	0 быть INFN impf intr actv
20001	!	0 ! PNCT
/sent
sent
20001	Подобного	0 подобный ADJF masc sing gent
20002	рода	0 род NOUN masc inan sing gent
20003	вопросов	0 вопрос NOUN masc inan plur gent
20004	у	0 у PREP
20005	комиссии	0 комиссия NOUN femn inan sing gent
20006	нашей	0 наш ADJF Apro femn sing gent
20007	скопилось	0 скопиться VERB perf intr neut sing past indc
20008	много	0 много NUMR nomn
20009	.	0 . PNCT
/sent
sent
20009	Березовский	0 Березовский NOUN masc anim sing nomn
20010	глядит	0 глядеть VERB impf tran actv sing pres 3per indc
20011	в	0 в PREP
20012	корень	0 корень NOUN masc inan sing accs
20013	:	0 : PNCT
20014	"	0 " PNCT
20015	завоевание	0 завоевание NOUN neut inan sing nomn
20016	сердец	0 сердце NOUN neut inan plur gent
20017	"	0 " PNCT
20018	-	0 - PNCT
20019	-	0 - PNCT
20020	вот	0 вот PRCL
20021	что	0 что ADJF Apro Subx neut sing nomn
20022	нужно	0 нужный ADJS neut sing
20023	для	0 для PREP
20024	управления	0 управление NOUN neut inan sing gent
20025	народом	0 народ NOUN masc inan sing ablt
20026	.	0 . PNCT
20027	"	0 " PNCT
/sent
sent
20028	Это	0 это ADJF Apro Subx neut sing nomn
20029	,	0 , PNCT
20029	может	0 мочь VERB impf intr actv sing pres 3per indc
20030	быть	0 быть INFN impf intr actv
20031	,	0 , PNCT
20031	меньше	0 мало NUMR
20032	,	0 , PNCT
20032	чем	0 чем CONJ
20033	получает	0 получать VERB impf tran sing actv pres 3per indc
20034	американский	0 американский ADJF masc sing nomn
20035	президент	0 президент NOUN masc anim sing nomn
20036	,	0 , PNCT
20036	но	0 но CONJ
20037	в	0 в PREP
20038	40	0 40 NUMR
20039	раз	0 раз NOUN masc inan sing accs
20040	больше	0 много NUMR
20041	,	0 , PNCT
20041	чем	0 чем CONJ
20042	у	0 у PREP
20043	нас	0 мы ADJF Apro Subx plur 1per gent
20044	получает	0 получать VERB impf tran sing actv pres 3per indc
20045	начинающий	0 начинающий ADJF masc sing nomn
20046	учитель	0 учитель NOUN masc anim sing nomn
20047	(	0 ( PNCT
20047	с	0 с PREP
20048	надбавками	0 надбавка NOUN femn inan plur ablt
20049	)	0 ) PNCT
20050	.	0 . PNCT
/sent
sent
20051	Потом	0 потом ADVB Ques
20052	Контрольно-ревизионное	0 контрольно-ревизионный ADJF neut sing nomn
20053	управление	0 управление NOUN neut inan sing nomn
20054	Минфина	0 Минфин NOUN masc inan sing gent
20055	,	0 , PNCT
20055	Счётная	0 счетный ADJF femn sing nomn
20056	палата	0 палата NOUN femn inan sing nomn
20057	вынуждены	0 вынудить PRTS perf plur pssv past
20058	контролировать	0 контролировать INFN impf tran actv
20059	,	0 , PNCT
20059	правильно	0 правильно ADVB
20060	ли	0 ли PRCL
20061	вуз	0 вуз NOUN masc inan sing nomn
20062	выполнил	0 выполнить VERB perf tran masc sing actv past indc
20063	смету	0 смета NOUN femn inan sing accs
20064	,	0 , PNCT
20064	которую	0 который ADJF Apro femn sing accs
20065	сам	0 сам ADJF Apro masc sing nomn
20066	себе	0 себя ADJF Apro Subx datv
20067	установил	0 установить VERB perf tran masc sing actv past indc
20068	и	0 и CONJ
20069	может	0 мочь VERB impf intr actv sing pres 3per indc
20070	поменять	0 поменять INFN perf tran actv
20071	столько	0 столько NUMR accs
20072	раз	0 раз NOUN masc inan plur gent
20073	,	0 , PNCT
20073	сколько	0 сколько NUMR accs
20074	захочет	0 захотеть VERB perf intr actv sing futr 3per indc
20075	.	0 . PNCT
/sent
sent
20075	Так	0 так ADVB Ques
20076	что	0 что CONJ
20077	вряд	0 вряд ADVB
20078	ли	0 ли PRCL
20079	,	0 , PNCT
20079	полагают	0 полагать VERB impf tran plur actv pres 3per indc
20080	эксперты	0 эксперт NOUN masc anim plur nomn
20081	,	0 , PNCT
20081	среднестатистический	0 среднестатистический ADJF masc sing nomn
20082	россиянин	0 россиянин NOUN masc anim sing nomn
20083	,	0 , PNCT
20083	выйдя	0 выйти GRND perf intr actv past
20084	на	0 на PREP
20085	пенсию	0 пенсия NOUN femn inan sing accs
20086	,	0 , PNCT
20086	сможет	0 смочь VERB perf intr actv sing futr 3per indc
20087	рассчитывать	0 рассчитывать INFN impf intr actv
20088	на	0 на PREP
20089	накопительную	0 накопительный ADJF femn sing accs
20090	прибавку	0 прибавка NOUN femn inan sing accs
20091	к	0 к PREP
20092	своим	0 свой ADJF Apro plur datv
20093	доходам	0 доход NOUN masc inan plur datv
20094	более	0 более ADVB
20095	чем	0 чем CONJ
20096	в	0 в PREP
20097	200	0 200 NUMR
20098	рублей	0 рубль NOUN masc inan plur gent
20099	.	0 . PNCT
/sent
sent
20099	Их	0 их ADJF Apro
20100	проценты	0 процент NOUN masc inan plur nomn
20101	,	0 , PNCT
20101	несмотря	0 несмотря ADVB
20102	на	0 на PREP
20103	все	0 весь ADJF Apro plur accs inan
20104	усилия	0 усилие NOUN neut inan plur accs
20105	Грызлова	0 Грызлов NOUN masc anim sing gent
20106	и	0 и CONJ
20107	Ко	0 Ко NOUN femn inan Fixd sing gent
20108	стать	0 стать INFN perf intr actv
20109	"	0 " PNCT
20109	ближе	0 близко PRED
20110	к	0 к PREP
